PVSYST 7.2.15,,,,,
,File,File date,Description,,
Project,AL - Sheffield Utilities_Project.PRJ,08/06/22 11h41,AL - Sheffield Utilities,,
Geographical Site,AL - Tuscumbia_SA_TMY.SIT,08/06/22 11h41,AL - Tuscumbia;United States;North_America;,,
Meteo data,AL - Tuscumbia__SA_TMY.MET,08/06/22 11h39,AL - Tuscumbia;Solar Anywhere V3.5;TMY,,
Simulation variant,AL - Sheffield Utilities_Project.VC1,10/06/22 11h46,540W 35% Rev(A) with Shading Model,,
Simulation date,,10/06/22 11h46,,,
,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,
,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR
    ,W/m²,W/m²,kW,kW,ratio
,,,,,
20/10/90 07:00,689.8,675.57,8430.5,8128.3,0.942
20/10/90 08:00,807.57,796.22,9844.7,9446.2,0.935
20/10/90 09:00,794.29,786.27,9693.8,9300.1,0.936
20/10/90 10:00,752.17,745.8,9289.6,8920.9,0.9481
20/10/90 11:00,730.96,726.49,9099.1,8742.5,0.9561
20/10/90 12:00,753.08,747.1,9238.1,8870.8,0.9416
20/10/90 13:00,794.73,787,9495.7,9109.1,0.9162
20/10/90 14:00,817.77,806.88,9595.5,9201.7,0.8995
20/10/90 15:00,767.68,737.78,8710.7,8376.9,0.8723
20/10/90 16:00,187.1,136.49,1662.8,1616.1,0.6905
20/10/90 17:00,0,0,0,-12.461,1
20/10/90 18:00,0,0,0,-12.461,1
20/10/90 19:00,0,0,0,-12.461,1
20/10/90 20:00,0,0,0,-12.461,1
20/10/90 21:00,0,0,0,-12.461,1
20/10/90 22:00,0,0,0,-12.461,1
20/10/90 23:00,0,0,0,-12.461,1
21/10/90 00:00,0,0,0,-12.461,1
21/10/90 01:00,0,0,0,-12.461,1
21/10/90 02:00,0,0,0,-12.461,1
21/10/90 03:00,0,0,0,-12.461,1
21/10/90 04:00,0,0,0,-12.461,1
21/10/90 05:00,0,0,0,-12.461,1
21/10/90 06:00,97.807,78.096,988.26,953.96,0.7797
21/10/90 07:00,665.48,651.66,8126.4,7842,0.942
21/10/90 08:00,800.57,789.42,9691.2,9301.1,0.9287
21/10/90 09:00,772.44,764.14,9374,9000.5,0.9314
21/10/90 10:00,727.95,721.3,8944.7,8597.6,0.9441
21/10/90 11:00,726.02,721.34,8944.4,8595.2,0.9464
21/10/90 12:00,741.11,734.83,9034.2,8678.9,0.9361
21/10/90 13:00,767.17,758.41,9123.8,8761.2,0.9129
21/10/90 14:00,789.64,778.53,9216.3,8847.2,0.8956
21/10/90 15:00,705.93,676.91,8015.9,7726.5,0.8749
21/10/90 16:00,186.77,130.99,1580.8,1535.1,0.657
21/10/90 17:00,0,0,0,-12.461,1
21/10/90 18:00,0,0,0,-12.461,1
21/10/90 19:00,0,0,0,-12.461,1
21/10/90 20:00,0,0,0,-12.461,1
21/10/90 21:00,0,0,0,-12.461,1
21/10/90 22:00,0,0,0,-12.461,1
21/10/90 23:00,0,0,0,-12.461,1
22/10/90 00:00,0,0,0,-12.461,1
22/10/90 01:00,0,0,0,-12.461,1
22/10/90 02:00,0,0,0,-12.461,1
22/10/90 03:00,0,0,0,-12.461,1
22/10/90 04:00,0,0,0,-12.461,1
22/10/90 05:00,0,0,0,-12.461,1
22/10/90 06:00,8.6425,8.7711,102.34,72.047,0.6664
22/10/90 07:00,33.972,30.956,428.46,398.57,0.9378
22/10/90 08:00,77.855,70.095,1050.3,1014,1.0411
22/10/90 09:00,97.221,90.175,1244.6,1205.1,0.9908
22/10/90 10:00,122.99,118.27,1560.1,1515.6,0.9851
22/10/90 11:00,119.73,117.07,1514.6,1470.6,0.9819
22/10/90 12:00,109.02,105.25,1371,1329.3,0.9747
22/10/90 13:00,86.209,80.316,1079.5,1042,0.9663
22/10/90 14:00,57.706,51.86,744.98,711.88,0.9861
22/10/90 15:00,105.9,97.989,1311.8,1270.9,0.9594
22/10/90 16:00,73.513,58.812,720.16,687.41,0.7475
22/10/90 17:00,0,0,0,-12.461,1
22/10/90 18:00,0,0,0,-12.461,1
22/10/90 19:00,0,0,0,-12.461,1
22/10/90 20:00,0,0,0,-12.461,1
22/10/90 21:00,0,0,0,-12.461,1
22/10/90 22:00,0,0,0,-12.461,1
22/10/90 23:00,0,0,0,-12.461,1
23/10/90 00:00,0,0,0,-12.461,1
23/10/90 01:00,0,0,0,-12.461,1
23/10/90 02:00,0,0,0,-12.461,1
23/10/90 03:00,0,0,0,-12.461,1
23/10/90 04:00,0,0,0,-12.461,1
23/10/90 05:00,0,0,0,-12.461,1
23/10/90 06:00,9.6037,9.6351,113.11,82.893,0.69
23/10/90 07:00,38.946,35.646,489.35,459.2,0.9425
23/10/90 08:00,65.275,58.838,873.6,839.48,1.0281
23/10/90 09:00,173.27,163.79,2249.7,2193.5,1.012
23/10/90 10:00,107.65,103.47,1386.4,1345.7,0.9993
23/10/90 11:00,148.68,145.44,1934.5,1884.7,1.0133
23/10/90 12:00,117.64,113.57,1515.1,1472.4,1.0005
23/10/90 13:00,92.428,86.106,1186,1148.1,0.993
23/10/90 14:00,99.597,90.311,1328.7,1288.7,1.0343
23/10/90 15:00,54.605,48.995,726.84,694.82,1.0172
23/10/90 16:00,44.791,39.042,495.01,465.49,0.8308
23/10/90 17:00,0,0,0,-12.461,1
23/10/90 18:00,0,0,0,-12.461,1
23/10/90 19:00,0,0,0,-12.461,1
23/10/90 20:00,0,0,0,-12.461,1
23/10/90 21:00,0,0,0,-12.461,1
23/10/90 22:00,0,0,0,-12.461,1
23/10/90 23:00,0,0,0,-12.461,1
24/10/90 00:00,0,0,0,-12.461,1
24/10/90 01:00,0,0,0,-12.461,1
24/10/90 02:00,0,0,0,-12.461,1
24/10/90 03:00,0,0,0,-12.461,1
24/10/90 04:00,0,0,0,-12.461,1
24/10/90 05:00,0,0,0,-12.461,1
24/10/90 06:00,34.34,30.836,388.72,359.71,0.8374
24/10/90 07:00,83.363,77.64,1090,1054.4,1.0111
24/10/90 08:00,107.3,97.351,1489.6,1448.1,1.0788
24/10/90 09:00,117.14,108.83,1552.6,1509.9,1.0304
24/10/90 10:00,126.78,121.9,1656.4,1612.1,1.0165
24/10/90 11:00,133.71,130.77,1751.8,1705.9,1.0198
24/10/90 12:00,108.91,105.1,1415.2,1374.7,1.0091
24/10/90 13:00,97.762,91.069,1270.1,1231.6,1.007
24/10/90 14:00,86.818,78.423,1168.4,1131.3,1.0416
24/10/90 15:00,41.58,36.969,562.97,532.99,1.0247
24/10/90 16:00,17.309,17.225,215.33,186.35,0.8606
24/10/90 17:00,0,0,0,-12.461,1
24/10/90 18:00,0,0,0,-12.461,1
24/10/90 19:00,0,0,0,-12.461,1
24/10/90 20:00,0,0,0,-12.461,1
24/10/90 21:00,0,0,0,-12.461,1
24/10/90 22:00,0,0,0,-12.461,1
24/10/90 23:00,0,0,0,-12.461,1
25/10/90 00:00,0,0,0,-12.461,1
25/10/90 01:00,0,0,0,-12.461,1
25/10/90 02:00,0,0,0,-12.461,1
25/10/90 03:00,0,0,0,-12.461,1
25/10/90 04:00,0,0,0,-12.461,1
25/10/90 05:00,0,0,0,-12.461,1
25/10/90 06:00,21.179,20.709,262.99,234.34,0.8845
25/10/90 07:00,157.69,150.43,2036.9,1986.8,1.0072
25/10/90 08:00,67.388,60.996,927.41,894.04,1.0605
25/10/90 09:00,119.34,110.94,1593,1550.2,1.0384
25/10/90 10:00,118.11,113.53,1551.8,1509.6,1.0217
25/10/90 11:00,119.75,117.09,1570.6,1527.9,1.02
25/10/90 12:00,133.97,129.33,1748.7,1702.9,1.0161
25/10/90 13:00,115.05,107.24,1505.2,1463.3,1.0168
25/10/90 14:00,80.516,72.621,1087.5,1051.7,1.0442
25/10/90 15:00,38.186,34.037,510.94,481.41,1.0078
25/10/90 16:00,15.358,15.393,192.11,163.19,0.8494
25/10/90 17:00,0,0,0,-12.461,1
25/10/90 18:00,0,0,0,-12.461,1
25/10/90 19:00,0,0,0,-12.461,1
25/10/90 20:00,0,0,0,-12.461,1
25/10/90 21:00,0,0,0,-12.461,1
25/10/90 22:00,0,0,0,-12.461,1
25/10/90 23:00,0,0,0,-12.461,1
26/10/90 00:00,0,0,0,-12.461,1
26/10/90 01:00,0,0,0,-12.461,1
26/10/90 02:00,0,0,0,-12.461,1
26/10/90 03:00,0,0,0,-12.461,1
26/10/90 04:00,0,0,0,-12.461,1
26/10/90 05:00,0,0,0,-12.461,1
26/10/90 06:00,16.856,16.643,208.71,179.93,0.8533
26/10/90 07:00,74.532,69.395,975.44,941.41,1.0097
26/10/90 08:00,96.233,87.455,1334.8,1295.9,1.0764
26/10/90 09:00,233.61,222.34,3075.1,3001.6,1.0271
26/10/90 10:00,535.57,526.45,6956.5,6736.4,1.0055
26/10/90 11:00,355.46,351.42,4691.5,4571.3,1.028
26/10/90 12:00,122.31,118.03,1593.5,1550.3,1.0132
26/10/90 13:00,171.57,160.8,2262,2206.6,1.0281
26/10/90 14:00,93.933,84.918,1270.9,1232.5,1.0489
26/10/90 15:00,90.815,82.909,1196.2,1158.9,1.0201
26/10/90 16:00,19.563,19.358,243.83,214.97,0.8784
26/10/90 17:00,0,0,0,-12.461,1
26/10/90 18:00,0,0,0,-12.461,1
26/10/90 19:00,0,0,0,-12.461,1
26/10/90 20:00,0,0,0,-12.461,1
26/10/90 21:00,0,0,0,-12.461,1
26/10/90 22:00,0,0,0,-12.461,1
26/10/90 23:00,0,0,0,-12.461,1
27/10/90 00:00,0,0,0,-12.461,1
27/10/90 01:00,0,0,0,-12.461,1
27/10/90 02:00,0,0,0,-12.461,1
27/10/90 03:00,0,0,0,-12.461,1
27/10/90 04:00,0,0,0,-12.461,1
27/10/90 05:00,0,0,0,-12.461,1
27/10/90 06:00,12.623,12.587,158.59,130.12,0.824
27/10/90 07:00,46.286,42.815,607.58,577.68,0.9977
27/10/90 08:00,86.691,78.146,1212,1175,1.0835
27/10/90 09:00,219.65,208.74,2892.4,2823.3,1.0275
27/10/90 10:00,634.56,626.5,8086.6,7801.7,0.9828
27/10/90 11:00,659.1,654.68,8430.9,8123.9,0.9853
27/10/90 12:00,680.07,673.56,8569,8252.3,0.97
27/10/90 13:00,747.81,739.19,9176.5,8819.9,0.9428
27/10/90 14:00,777.06,764.89,9325,8957.1,0.9214
27/10/90 15:00,666.22,635.34,7757,7489.5,0.8986
27/10/90 16:00,118.51,74.833,926.66,892.27,0.6019
27/10/90 17:00,0,0,0,-12.461,1
27/10/90 18:00,0,0,0,-12.461,1
27/10/90 19:00,0,0,0,-12.461,1
27/10/90 20:00,0,0,0,-12.461,1
27/10/90 21:00,0,0,0,-12.461,1
27/10/90 22:00,0,0,0,-12.461,1
27/10/90 23:00,0,0,0,-12.461,1
28/10/90 00:00,0,0,0,-12.461,1
28/10/90 01:00,0,0,0,-12.461,1
28/10/90 02:00,0,0,0,-12.461,1
28/10/90 03:00,0,0,0,-12.461,1
28/10/90 04:00,0,0,0,-12.461,1
28/10/90 05:00,0,0,0,-12.461,1
28/10/90 06:00,67.08,52.415,658.68,628.01,0.7484
28/10/90 07:00,432.62,422.24,5411.3,5264.7,0.9728
28/10/90 08:00,693.35,678.64,8617.9,8302.5,0.9572
28/10/90 09:00,576.2,565.69,7222.1,6985.7,0.9691
28/10/90 10:00,692.9,685.87,8719,8392.7,0.9683
28/10/90 11:00,687.87,683.28,8749.6,8421.3,0.9787
28/10/90 12:00,715.75,709.53,8961.2,8618.1,0.9625
28/10/90 13:00,745.92,737.19,9125.3,8771.1,0.94
28/10/90 14:00,771.75,759.58,9231.4,8868.8,0.9186
28/10/90 15:00,644.51,614.22,7483.7,7231,0.8969
28/10/90 16:00,108.45,69.413,858.65,825.06,0.6081
28/10/90 17:00,0,0,0,-12.461,1
28/10/90 18:00,0,0,0,-12.461,1
28/10/90 19:00,0,0,0,-12.461,1
28/10/90 20:00,0,0,0,-12.461,1
28/10/90 21:00,0,0,0,-12.461,1
28/10/90 22:00,0,0,0,-12.461,1
28/10/90 23:00,0,0,0,-12.461,1
29/10/90 00:00,0,0,0,-12.461,1
29/10/90 01:00,0,0,0,-12.461,1
29/10/90 02:00,0,0,0,-12.461,1
29/10/90 03:00,0,0,0,-12.461,1
29/10/90 04:00,0,0,0,-12.461,1
29/10/90 05:00,0,0,0,-12.461,1
29/10/90 06:00,80.278,58.368,742.94,711.93,0.7089
29/10/90 07:00,574.5,563.46,7164.1,6936.7,0.9652
29/10/90 08:00,783.13,771.52,9673.5,9291.3,0.9484
29/10/90 09:00,759.86,751.57,9425.7,9055.3,0.9526
29/10/90 10:00,717.6,711.39,9042.3,8695.7,0.9687
29/10/90 11:00,691.81,687.4,8764.8,8434.7,0.9746
29/10/90 12:00,706.63,700.42,8890.2,8551.8,0.9674
29/10/90 13:00,745.72,737.17,9124.3,8769.1,0.94
29/10/90 14:00,762.56,750.64,9125.9,8770.5,0.9194
29/10/90 15:00,656.03,625.14,7570.5,7312.2,0.891
29/10/90 16:00,113.9,70.154,864.71,830.9,0.5831
29/10/90 17:00,0,0,0,-12.461,1
29/10/90 18:00,0,0,0,-12.461,1
29/10/90 19:00,0,0,0,-12.461,1
29/10/90 20:00,0,0,0,-12.461,1
29/10/90 21:00,0,0,0,-12.461,1
29/10/90 22:00,0,0,0,-12.461,1
29/10/90 23:00,0,0,0,-12.461,1
30/10/90 00:00,0,0,0,-12.461,1
30/10/90 01:00,0,0,0,-12.461,1
30/10/90 02:00,0,0,0,-12.461,1
30/10/90 03:00,0,0,0,-12.461,1
30/10/90 04:00,0,0,0,-12.461,1
30/10/90 05:00,0,0,0,-12.461,1
30/10/90 06:00,68.081,52.414,672.39,642.28,0.7541
30/10/90 07:00,570.93,560.18,7166.8,6940.6,0.9718
30/10/90 08:00,775.16,763.55,9617.8,9240.5,0.9529
30/10/90 09:00,758.89,750.72,9465.3,9094.2,0.9579
30/10/90 10:00,717.15,711.14,9067.1,8719.9,0.972
30/10/90 11:00,690.74,686.49,8782,8451.6,0.9781
30/10/90 12:00,710.48,704.62,8966.1,8623.7,0.9703
30/10/90 13:00,752.96,745.08,9236.3,8874.6,0.9422
30/10/90 14:00,773.12,761.35,9244.6,8881.1,0.9183
30/10/90 15:00,664.04,632.43,7648.8,7386,0.8891
30/10/90 16:00,120.16,72.43,894.34,860.34,0.5724
30/10/90 17:00,0,0,0,-12.461,1
30/10/90 18:00,0,0,0,-12.461,1
30/10/90 19:00,0,0,0,-12.461,1
30/10/90 20:00,0,0,0,-12.461,1
30/10/90 21:00,0,0,0,-12.461,1
30/10/90 22:00,0,0,0,-12.461,1
30/10/90 23:00,0,0,0,-12.461,1
31/10/90 00:00,0,0,0,-12.461,1
31/10/90 01:00,0,0,0,-12.461,1
31/10/90 02:00,0,0,0,-12.461,1
31/10/90 03:00,0,0,0,-12.461,1
31/10/90 04:00,0,0,0,-12.461,1
31/10/90 05:00,0,0,0,-12.461,1
31/10/90 06:00,69.739,50.376,631.58,601.28,0.6892
31/10/90 07:00,537.54,527.24,6677.6,6473.3,0.9627
31/10/90 08:00,731.1,719.27,8983.3,8644.3,0.9452
31/10/90 09:00,734.27,725.73,9015.9,8670.1,0.9439
31/10/90 10:00,694.5,688.33,8640.6,8316.7,0.9573
31/10/90 11:00,645.08,640.46,8117.6,7826.1,0.9698
31/10/90 12:00,628.86,621.19,7849.9,7574.1,0.9628
31/10/90 13:00,571.7,560.76,7003.8,6774,0.9472
31/10/90 14:00,689.1,675.08,8194.7,7896.8,0.9161
31/10/90 15:00,591.62,562.04,6800.9,6581.4,0.8893
31/10/90 16:00,66.296,46.847,571.18,540.29,0.6515
31/10/90 17:00,0,0,0,-12.461,1
31/10/90 18:00,0,0,0,-12.461,1
31/10/90 19:00,0,0,0,-12.461,1
31/10/90 20:00,0,0,0,-12.461,1
31/10/90 21:00,0,0,0,-12.461,1
31/10/90 22:00,0,0,0,-12.461,1
31/10/90 23:00,0,0,0,-12.461,1
1/11/1990 0:00,0,0,0,-12.461,1
1/11/1990 1:00,0,0,0,-12.461,1
1/11/1990 2:00,0,0,0,-12.461,1
1/11/1990 3:00,0,0,0,-12.461,1
1/11/1990 4:00,0,0,0,-12.461,1
1/11/1990 5:00,0,0,0,-12.461,1
1/11/1990 6:00,59.001,45.61,568.77,538.88,0.7301
1/11/1990 7:00,484.27,474.3,5984.8,5811.6,0.9593
1/11/1990 8:00,756.06,743.74,9181.2,8826.2,0.9332
1/11/1990 9:00,741.14,732.54,8936.9,8591.2,0.9266
1/11/1990 10:00,699.42,693.21,8606.5,8282,0.9466
1/11/1990 11:00,671.81,667.45,8313.4,8006.1,0.9526
1/11/1990 12:00,694.22,688.04,8553.9,8231.9,0.9479
1/11/1990 13:00,730.93,722.53,8786.3,8448.7,0.924
1/11/1990 14:00,745.62,732.89,8739.2,8403.7,0.901
1/11/1990 15:00,573.2,544.43,6560.5,6352.4,0.8859
1/11/1990 16:00,74.785,48.822,593,561.97,0.6007
1/11/1990 17:00,0,0,0,-12.461,1
1/11/1990 18:00,0,0,0,-12.461,1
1/11/1990 19:00,0,0,0,-12.461,1
1/11/1990 20:00,0,0,0,-12.461,1
1/11/1990 21:00,0,0,0,-12.461,1
1/11/1990 22:00,0,0,0,-12.461,1
1/11/1990 23:00,0,0,0,-12.461,1
2/11/1990 0:00,0,0,0,-12.461,1
2/11/1990 1:00,0,0,0,-12.461,1
2/11/1990 2:00,0,0,0,-12.461,1
2/11/1990 3:00,0,0,0,-12.461,1
2/11/1990 4:00,0,0,0,-12.461,1
2/11/1990 5:00,0,0,0,-12.461,1
2/11/1990 6:00,58.493,43.449,541.82,512.19,0.7
2/11/1990 7:00,527.24,517.35,6511.9,6314.4,0.9574
2/11/1990 8:00,762.24,750.25,9233.3,8874.9,0.9307
2/11/1990 9:00,742.11,733.6,8946.4,8600.1,0.9264
2/11/1990 10:00,689.79,683.41,8463.7,8147.6,0.9442
2/11/1990 11:00,673.79,669.52,8335.8,8027.1,0.9523
2/11/1990 12:00,698.09,692.23,8566.3,8242.5,0.9439
2/11/1990 13:00,740.77,732.61,8853.7,8510.6,0.9184
2/11/1990 14:00,761.74,749.41,8913.2,8566,0.8989
2/11/1990 15:00,609.52,579.09,6915,6688.3,0.8772
2/11/1990 16:00,79.178,50.06,608.69,577.47,0.583
2/11/1990 17:00,0,0,0,-12.461,1
2/11/1990 18:00,0,0,0,-12.461,1
2/11/1990 19:00,0,0,0,-12.461,1
2/11/1990 20:00,0,0,0,-12.461,1
2/11/1990 21:00,0,0,0,-12.461,1
2/11/1990 22:00,0,0,0,-12.461,1
2/11/1990 23:00,0,0,0,-12.461,1
3/11/1990 0:00,0,0,0,-12.461,1
3/11/1990 1:00,0,0,0,-12.461,1
3/11/1990 2:00,0,0,0,-12.461,1
3/11/1990 3:00,0,0,0,-12.461,1
3/11/1990 4:00,0,0,0,-12.461,1
3/11/1990 5:00,0,0,0,-12.461,1
3/11/1990 6:00,45.823,36.081,447.99,418.82,0.7306
3/11/1990 7:00,470.47,461.08,5857.9,5691.7,0.9671
3/11/1990 8:00,746.23,734.26,9115.7,8767,0.9391
3/11/1990 9:00,735.95,727.51,8907.5,8564.9,0.9303
3/11/1990 10:00,687.52,681.45,8466.2,8150.8,0.9477
3/11/1990 11:00,663.8,659.54,8188.8,7888.6,0.95
3/11/1990 12:00,689.71,683.43,8418.2,8103.2,0.9392
3/11/1990 13:00,723.59,714.84,8630.5,8301.5,0.9171
3/11/1990 14:00,762.73,750.8,8884,8537.8,0.8948
3/11/1990 15:00,576.25,546.9,6531,6323,0.8771
3/11/1990 16:00,68.975,45.282,548.04,517.42,0.5997
3/11/1990 17:00,0,0,0,-12.461,1
3/11/1990 18:00,0,0,0,-12.461,1
3/11/1990 19:00,0,0,0,-12.461,1
3/11/1990 20:00,0,0,0,-12.461,1
3/11/1990 21:00,0,0,0,-12.461,1
3/11/1990 22:00,0,0,0,-12.461,1
3/11/1990 23:00,0,0,0,-12.461,1
4/11/1990 0:00,0,0,0,-12.461,1
4/11/1990 1:00,0,0,0,-12.461,1
4/11/1990 2:00,0,0,0,-12.461,1
4/11/1990 3:00,0,0,0,-12.461,1
4/11/1990 4:00,0,0,0,-12.461,1
4/11/1990 5:00,0,0,0,-12.461,1
4/11/1990 6:00,19.679,19.183,237.16,207.99,0.8449
4/11/1990 7:00,273.09,265.96,3390.5,3307.9,0.9683
4/11/1990 8:00,386.98,374.36,4851.2,4722.4,0.9755
4/11/1990 9:00,590.49,578.07,7243.1,7001.5,0.9478
4/11/1990 10:00,551.58,543.36,6872,6649,0.9636
4/11/1990 11:00,411.15,405.48,5202.9,5057.4,0.9833
4/11/1990 12:00,272.27,265.77,3427.1,3340,0.9806
4/11/1990 13:00,347.11,332.49,4347.2,4232.4,0.9747
4/11/1990 14:00,137.54,126.04,1784.7,1735.3,1.0086
4/11/1990 15:00,46.86,43.191,570.89,539.6,0.9205
4/11/1990 16:00,10.66,11.016,128.54,98.219,0.7365
4/11/1990 17:00,0,0,0,-12.461,1
4/11/1990 18:00,0,0,0,-12.461,1
4/11/1990 19:00,0,0,0,-12.461,1
4/11/1990 20:00,0,0,0,-12.461,1
4/11/1990 21:00,0,0,0,-12.461,1
4/11/1990 22:00,0,0,0,-12.461,1
4/11/1990 23:00,0,0,0,-12.461,1
5/11/1990 0:00,0,0,0,-12.461,1
5/11/1990 1:00,0,0,0,-12.461,1
5/11/1990 2:00,0,0,0,-12.461,1
5/11/1990 3:00,0,0,0,-12.461,1
5/11/1990 4:00,0,0,0,-12.461,1
5/11/1990 5:00,0,0,0,-12.461,1
5/11/1990 6:00,12.151,12.12,143.15,113.12,0.7442
5/11/1990 7:00,127.06,122.66,1551.4,1507,0.9481
5/11/1990 8:00,92.711,83.915,1244.7,1205,1.039
5/11/1990 9:00,229.7,217.19,2921.6,2848.3,0.9912
5/11/1990 10:00,371.27,362.63,4701.9,4576.1,0.9853
5/11/1990 11:00,493.5,487.87,6238.1,6046.4,0.9794
5/11/1990 12:00,459.81,451.37,5776.8,5606.7,0.9747
5/11/1990 13:00,277.61,267.01,3470.8,3383,0.9741
5/11/1990 14:00,349.89,337.4,4302.7,4189.8,0.9572
5/11/1990 15:00,95.612,88.972,1168.2,1129.3,0.9442
5/11/1990 16:00,11.767,11.913,140.85,110.81,0.7528
5/11/1990 17:00,0,0,0,-12.461,1
5/11/1990 18:00,0,0,0,-12.461,1
5/11/1990 19:00,0,0,0,-12.461,1
5/11/1990 20:00,0,0,0,-12.461,1
5/11/1990 21:00,0,0,0,-12.461,1
5/11/1990 22:00,0,0,0,-12.461,1
5/11/1990 23:00,0,0,0,-12.461,1
6/11/1990 0:00,0,0,0,-12.461,1
6/11/1990 1:00,0,0,0,-12.461,1
6/11/1990 2:00,0,0,0,-12.461,1
6/11/1990 3:00,0,0,0,-12.461,1
6/11/1990 4:00,0,0,0,-12.461,1
6/11/1990 5:00,0,0,0,-12.461,1
6/11/1990 6:00,0,0,0,-12.461,1
6/11/1990 7:00,26.173,24.456,320.03,290.43,0.887
6/11/1990 8:00,56.583,50.543,767.76,734.88,1.0382
6/11/1990 9:00,85.233,78.647,1101.2,1064.2,0.9981
6/11/1990 10:00,249.7,242.18,3230.9,3151.8,1.009
6/11/1990 11:00,528.51,522.64,6810,6594,0.9974
6/11/1990 12:00,420.04,411.4,5406.3,5256,1.0003
6/11/1990 13:00,393.46,379.33,5035.5,4901,0.9957
6/11/1990 14:00,112.97,103.02,1510.3,1467.4,1.0384
6/11/1990 15:00,54.015,50.016,680.5,648.88,0.9603
6/11/1990 16:00,9.8016,10.165,122.1,92.598,0.7552
6/11/1990 17:00,0,0,0,-12.461,1
6/11/1990 18:00,0,0,0,-12.461,1
6/11/1990 19:00,0,0,0,-12.461,1
6/11/1990 20:00,0,0,0,-12.461,1
6/11/1990 21:00,0,0,0,-12.461,1
6/11/1990 22:00,0,0,0,-12.461,1
6/11/1990 23:00,0,0,0,-12.461,1
7/11/1990 0:00,0,0,0,-12.461,1
7/11/1990 1:00,0,0,0,-12.461,1
7/11/1990 2:00,0,0,0,-12.461,1
7/11/1990 3:00,0,0,0,-12.461,1
7/11/1990 4:00,0,0,0,-12.461,1
7/11/1990 5:00,0,0,0,-12.461,1
7/11/1990 6:00,0,0,0,-12.461,1
7/11/1990 7:00,28.201,26.415,356.52,327.65,0.9287
7/11/1990 8:00,60.908,54.488,851.65,818.93,1.0748
7/11/1990 9:00,82.479,76.062,1089.1,1053.3,1.0208
7/11/1990 10:00,101.29,97.127,1321.7,1282.9,1.0124
7/11/1990 11:00,107.76,105.35,1409.7,1369.6,1.016
7/11/1990 12:00,92.958,89.502,1207.3,1170,1.0061
7/11/1990 13:00,91.974,85.244,1205.2,1168,1.0152
7/11/1990 14:00,94.679,85.575,1295.4,1256.8,1.0612
7/11/1990 15:00,54.41,50.459,694.92,663.61,0.975
7/11/1990 16:00,11.858,11.998,147.88,118.94,0.8018
7/11/1990 17:00,0,0,0,-12.461,1
7/11/1990 18:00,0,0,0,-12.461,1
7/11/1990 19:00,0,0,0,-12.461,1
7/11/1990 20:00,0,0,0,-12.461,1
7/11/1990 21:00,0,0,0,-12.461,1
7/11/1990 22:00,0,0,0,-12.461,1
7/11/1990 23:00,0,0,0,-12.461,1
8/11/1990 0:00,0,0,0,-12.461,1
8/11/1990 1:00,0,0,0,-12.461,1
8/11/1990 2:00,0,0,0,-12.461,1
8/11/1990 3:00,0,0,0,-12.461,1
8/11/1990 4:00,0,0,0,-12.461,1
8/11/1990 5:00,0,0,0,-12.461,1
8/11/1990 6:00,23.387,21.134,268.26,239.92,0.82
8/11/1990 7:00,426.68,418.43,5399.9,5256.1,0.9847
8/11/1990 8:00,742.03,729.8,9246.8,8895.4,0.9583
8/11/1990 9:00,725.73,717.34,9064.1,8719.9,0.9605
8/11/1990 10:00,647.45,640.77,8279.7,7984.5,0.9858
8/11/1990 11:00,548.93,544.02,7105.4,6875.7,1.0013
8/11/1990 12:00,622.92,616.61,7942.8,7666.6,0.9838
8/11/1990 13:00,708.32,699.6,8790.8,8461.7,0.9549
8/11/1990 14:00,749.15,737.04,9046.5,8699.6,0.9283
8/11/1990 15:00,554.9,525.38,6490.9,6291.2,0.9063
8/11/1990 16:00,70.605,40.103,496.94,467.52,0.5293
8/11/1990 17:00,0,0,0,-12.461,1
8/11/1990 18:00,0,0,0,-12.461,1
8/11/1990 19:00,0,0,0,-12.461,1
8/11/1990 20:00,0,0,0,-12.461,1
8/11/1990 21:00,0,0,0,-12.461,1
8/11/1990 22:00,0,0,0,-12.461,1
8/11/1990 23:00,0,0,0,-12.461,1
9/11/1990 0:00,0,0,0,-12.461,1
9/11/1990 1:00,0,0,0,-12.461,1
9/11/1990 2:00,0,0,0,-12.461,1
9/11/1990 3:00,0,0,0,-12.461,1
9/11/1990 4:00,0,0,0,-12.461,1
9/11/1990 5:00,0,0,0,-12.461,1
9/11/1990 6:00,27.789,23.383,296.06,267.8,0.7704
9/11/1990 7:00,399.5,391.6,5085.2,4954.7,0.9914
9/11/1990 8:00,611.56,598.19,7757.8,7499.2,0.9802
9/11/1990 9:00,695.28,685.06,8736.8,8414.7,0.9675
9/11/1990 10:00,656.63,650.28,8370.8,8070.1,0.9824
9/11/1990 11:00,625.11,620.78,8071.5,7788.3,0.996
9/11/1990 12:00,605.58,598.51,7734.3,7470.4,0.9861
9/11/1990 13:00,393.88,382.74,5023.8,4890.3,0.9925
9/11/1990 14:00,125.16,114.38,1675.5,1629.9,1.041
9/11/1990 15:00,136.97,128.47,1683,1637.3,0.9556
9/11/1990 16:00,10.924,11.263,135.85,106.43,0.7788
9/11/1990 17:00,0,0,0,-12.461,1
9/11/1990 18:00,0,0,0,-12.461,1
9/11/1990 19:00,0,0,0,-12.461,1
